ELM,contrast,effect_ts1,effect_ts2,diff,pvalue,qvalue
SH2,Naive_vs_CM,0.028085881245153425,0.029300985931095605,-0.0012151046859421796,0.010988244589756668,0.08190270625464992
SH3,Naive_vs_CM,0.052831014884586316,0.0006023242630385488,0.052228690621547766,0.08081510258574642,0.22480969754421665
SUMO,Naive_vs_CM,0.021251596424010217,0.031030225627926775,-0.009778629203916558,0.6393389992267124,0.9166808894272256
TRAF2like,Naive_vs_CM,0.026395449092817512,0.032501124606387766,-0.006105675513570254,1.0,1.0
TRAF4,Naive_vs_CM,0.06699440909967225,0.08482745324850588,-0.017833044148833632,0.7343780790034589,0.9527066970855682
TRAF6,Naive_vs_CM,0.05471098713776538,-0.05960018596001859,0.11431117309778396,0.6031865985774103,0.9047798978661155
TRFH,Naive_vs_CM,-0.028268630075858996,0.05394912985274431,-0.0822177599286033,0.6493156300109515,0.9166808894272256
TYR,Naive_vs_CM,0.05912865273530411,0.07519077755125156,-0.016062124815947446,0.05687913871657413,0.20452563497317375
UBA3,Naive_vs_CM,-0.04237851768715967,0.05631417051170137,-0.09869268819886104,0.006967263395829759,0.08190270625464992
USP7,Naive_vs_CM,-0.025117297466374727,-0.006327112223264866,-0.01879018524310986,0.8163608617281044,1.0
WD40,Naive_vs_CM,-0.013341053229201285,0.05065965298548798,-0.06400070621468927,0.02315594104988672,0.10700448832357458
WRC,Naive_vs_CM,0.005977911998132586,0.045704219187675074,-0.03972630718954249,0.3341719495875659,0.6930492552914638
WW,Naive_vs_CM,0.031747807251162954,0.05572067753275807,-0.023972870281595116,0.03626575664412268,0.14506302657649073
deltaCOP1,Naive_vs_CM,-0.0033690316822846955,0.12083891120035697,-0.12420794288264167,0.4899372678706613,0.8398924592068479
eIF4E,Naive_vs_CM,-0.031344386607544496,-0.09096459096459097,0.05962020435704648,0.3465246276457319,0.6930492552914638
14-3-3,Naive_vs_EM,-0.007588469780046639,0.03987245541060062,-0.047460925190647256,0.21265223618477913,0.647545505858016
