motif,contrast,EM_coef,CM_coef,logFC,se,zscore,pvalue,Naive_coef,Low_coef,High_coef,qvalue
SUMO,PD1Low_vs_PD1High,,,-0.031492569692928796,0.0738182999381436,-0.426622798402539,0.6696540894668846,,-0.5253968146727478,-0.493904244979819,0.8065586603599405
TRAF2like,PD1Low_vs_PD1High,,,-0.1390979391140622,0.13856730089509625,-1.0038294620414645,0.31546082089219163,,-0.6532928566308841,-0.5141949175168219,0.712926321610964
TRAF4,PD1Low_vs_PD1High,,,-0.08698847018612943,0.10773842107671545,-0.8074043532175865,0.419433559723168,,-0.5089088060670791,-0.4219203358809497,0.7787547352980378
TRAF6,PD1Low_vs_PD1High,,,0.30301736633532106,0.14455460908102502,2.0962137994885746,0.03606322935779557,,-0.684910334043318,-0.9879277003786391,0.3230288064978137
TYR,PD1Low_vs_PD1High,,,0.1406356443845106,0.1209746472662643,1.1625216321149718,0.24502364296895174,,-0.6109453652382618,-0.7515810096227724,0.712926321610964
UBA3,PD1Low_vs_PD1High,,,0.007664927695772095,0.06794984261564252,0.11280272920025242,0.9101869545671799,,0.23884568342497664,0.23118075572920455,0.9535291904989504
USP7,PD1Low_vs_PD1High,,,-0.05762533627016658,0.04178443069141765,-1.3791102407433922,0.16786076687861717,,-0.471631272419623,-0.4140059361494564,0.6714430675144687
WD40,PD1Low_vs_PD1High,,,0.0059634436817024294,0.04422210165196683,0.1348521092153294,0.8927288048832807,,-0.5095025983619689,-0.5154660420436713,0.9535291904989504
WRC,PD1Low_vs_PD1High,,,-0.0590278032122471,0.11298411192302318,-0.5224433967535465,0.6013616472743544,,-1.2298997755140644,-1.1708719723018173,0.7787547352980378
WW,PD1Low_vs_PD1High,,,-0.036553213656205785,0.05926705660505413,-0.6167543277843265,0.5373967811001029,,-0.5275083724547449,-0.4909551587985391,0.7787547352980378
deltaCOP1,PD1Low_vs_PD1High,,,-0.12921343208111835,0.21367601553057827,-0.6047165928298919,0.545367321190164,,-0.7623989743804704,-0.6331855422993521,0.7787547352980378
eIF4E,PD1Low_vs_PD1High,,,-0.07975806018111031,0.2060293332021329,-0.3871199257964915,0.6986674268225943,,-0.3142495293421751,-0.23449146916106478,0.8089833363208987
