ELM,contrast,effect_ts1,effect_ts2,diff,pvalue,qvalue
PDZ,Naive_vs_CM,0.037171229200214706,-0.035292538915727326,0.07246376811594203,1.0,1.0
PP1,Naive_vs_CM,-0.04932844932844932,0.021367521367521368,-0.0706959706959707,0.4728319357749715,0.9231480650844681
PP2A,Naive_vs_CM,-0.05790441176470588,0.023284313725490197,-0.08118872549019607,0.4071519898603997,0.8851683229748379
PP4,Naive_vs_CM,0.09560530679933664,-0.04734660033167496,0.1429519071310116,0.3950794712217569,0.8851683229748379
Pex14,Naive_vs_CM,-0.06520674113266706,0.04521849892220263,-0.11042524005486969,0.9847687067044968,1.0
REV1ctd,Naive_vs_CM,-0.22460317460317458,0.14325396825396824,-0.3678571428571428,0.298964856264639,0.8755399362035856
SH2,Naive_vs_CM,-0.06810115350488022,-0.008577343981070691,-0.05952380952380953,0.38509863912434006,0.8851683229748379
SH3,Naive_vs_CM,0.03987396784006954,0.011082138200782268,0.02879182963928727,0.8966495247949833,1.0
SUMO,Naive_vs_CM,-0.005927885557515186,0.02586713697824809,-0.03179502253576327,1.0,1.0
TRAF2like,Naive_vs_CM,0.006651017214397495,0.06846635367762129,-0.06181533646322379,1.0,1.0
TRAF4,Naive_vs_CM,-0.09821428571428571,0.028373015873015883,-0.12658730158730158,0.016038178522418844,0.3287826597095863
TRFH,Naive_vs_CM,-0.07785602503912363,0.053208137715179966,-0.1310641627543036,1.0,1.0
TYR,Naive_vs_CM,-0.08145861911294011,0.06131687242798354,-0.14277549154092364,0.11532081188902588,0.5185438312990147
UBA3,Naive_vs_CM,0.02073552425665101,0.0015649452269170527,0.01917057902973396,0.9128403697277849,1.0
USP7,Naive_vs_CM,0.11431327160493827,-0.1343364197530864,0.24864969135802467,0.013184249039766893,0.3287826597095863
WD40,Naive_vs_CM,0.0007930384087791488,0.016803840877914953,-0.016010802469135804,1.0,1.0
