ELM,contrast,effect_ts1,effect_ts2,diff,pvalue,qvalue
TYR,Naive_vs_CM,-0.05193940702360392,0.05911773172135867,-0.11105713874496259,0.44478528721408583,0.8206990734954941
UBA3,Naive_vs_CM,0.04563221331514014,0.02659727354849306,0.01903493976664708,0.16143685217318682,0.46531798567565613
USP7,Naive_vs_CM,-0.009370486397566154,0.01522500811364554,-0.024595494511211694,0.6449342989878835,0.9029080185830368
WD40,Naive_vs_CM,-0.009617271530417072,-0.027053059095312616,0.017435787564895545,0.013673290185370224,0.08374890238539262
WRC,Naive_vs_CM,0.006533659215320115,-0.04812709397484484,0.05466075319016495,0.7620495658308086,1.0
WW,Naive_vs_CM,-0.024112751992498828,-0.0023502109704641363,-0.02176254102203469,0.002721168590075651,0.033334315228426725
deltaCOP1,Naive_vs_CM,-0.041494909749547185,0.13836581100493411,-0.17986072075448128,0.2146680259918745,0.5259366636800926
eIF4E,Naive_vs_CM,0.06927268752732496,-0.010024358253700578,0.07929704578102553,1.0,1.0
14-3-3,Naive_vs_EM,-0.01245923854701049,0.027781408736022386,-0.04024064728303288,0.01210763750372168,0.10480631417288211
ANK,Naive_vs_EM,-0.10744956592342764,-0.04460995565548685,-0.06283961026794078,0.5161766771655327,0.7375602072654438
APCC,Naive_vs_EM,0.0805980003772873,0.004673646481795888,0.07592435389549142,0.4136777596401118,0.6756736740788493
Actin,Naive_vs_EM,-0.022508446685223116,0.00853859216077587,-0.031047038845998985,0.8733473229625308,1.0
Arc,Naive_vs_EM,-0.05412844430701573,0.011152769188483475,-0.0652812134954992,0.09012095051614888,0.33968665963779193
BIR,Naive_vs_EM,-0.05563702526918951,0.0022474891486867535,-0.057884514417876266,0.013091063159109684,0.10480631417288211
BRCT,Naive_vs_EM,-0.05334620755869774,0.04068317560069328,-0.09402938315939102,0.03207666875669024,0.1428869790070747
CDC14,Naive_vs_EM,0.1027388996138996,0.052009598884598884,0.05072930072930072,0.31848897867836,0.58941276723972
CKS1,Naive_vs_EM,-0.10177149299558626,-0.03850028785261946,-0.0632712051429668,0.021463025268755764,0.1264452776319719
CSL,Naive_vs_EM,0.03545751633986928,0.04591503267973856,-0.010457516339869279,1.0,1.0
CYCLIN,Naive_vs_EM,-0.012174076499551288,0.019074862354168182,-0.03124893885371947,0.014972330596126016,0.10480631417288211
Clathr,Naive_vs_EM,-0.10018674136321196,0.01226657329598506,-0.11245331465919702,0.8960035359115257,1.0
DLG,Naive_vs_EM,9.9877796578305e-05,-0.052770727580372254,0.052870605376950555,0.9187509632050654,1.0
EVH1,Naive_vs_EM,0.015333706189410885,-0.1310123042505593,0.14634601043997017,0.526828719475317,0.7375602072654438
FHA,Naive_vs_EM,0.0005042615336732989,0.019088784611660428,-0.01858452307798713,0.13816965709222861,0.3956246610215365
GBD,Naive_vs_EM,0.042115776490776496,0.12311641999142,-0.08100064350064351,0.20345685200617725,0.45315389765012204
IRF7,Naive_vs_EM,0.08599320882852292,0.03459252971137521,0.051400679117147706,0.4328433883620737,0.6841718074110197
Integrin,Naive_vs_EM,0.03360456416011972,0.13333333333333333,-0.0997287691732136,0.33680729556555433,0.58941276723972
LIR,Naive_vs_EM,-0.01537315013877514,0.007211757211757212,-0.02258490735053235,0.12126106628613265,0.3956246610215365
LYPXL,Naive_vs_EM,-0.4692493496841323,-0.1467391304347826,-0.3225102192493497,0.03075146177582866,0.1428869790070747
MAPK,Naive_vs_EM,-0.012558709600205503,0.003898040142917192,-0.016456749743122695,0.7328311600341697,0.9974646344909532
MSH2,Naive_vs_EM,0.04329855155326853,0.014177744425385934,0.0291208071278826,0.4522219384567008,0.6924648432618231
MYND,Naive_vs_EM,0.03524284357617691,0.017874101207434538,0.01736874236874237,0.2284279421970805,0.4866508333763889
NRBOX,Naive_vs_EM,-0.00727448703058459,-0.023002322880371663,0.015727835849787073,0.8691443303500408,1.0
NRP,Naive_vs_EM,0.020663020533486856,0.05307642487046633,-0.03241340433697947,0.023224642830362185,0.1264452776319719
PCNA,Naive_vs_EM,-0.00023758380524636913,-0.009718154006378961,0.009480570201132592,0.9427334434938015,1.0
PDZ,Naive_vs_EM,-0.0334229033970276,0.03191440345600377,-0.06533730685303138,0.13201597866063342,0.3956246610215365
PP1,Naive_vs_EM,-0.008056586270871984,0.00987219130076273,-0.01792877757163471,0.18673541089295997,0.4357159587502399
PP2A,Naive_vs_EM,-0.031421070688086396,0.08776532271296669,-0.11918639340105308,0.04868112270912395,0.1987812510622561
PP2B,Naive_vs_EM,-0.14449066105692612,-0.008226025796306921,-0.13626463526061922,0.0015703720622850526,0.02564941035065586
PP4,Naive_vs_EM,-0.009656788247213778,0.02904494540132838,-0.03870173364854216,0.3260925853727974,0.58941276723972
PTB,Naive_vs_EM,0.0024825814470528507,0.029759247588537013,-0.027276666141484163,1.0,1.0
Pex14,Naive_vs_EM,-0.018162095398717472,-0.008109891471095483,-0.010052203927621989,0.14533150813036033,0.3956246610215365
REV1ctd,Naive_vs_EM,0.03354895991882293,0.0670662100456621,-0.03351725012683917,0.2606233008379002,0.5321059058773795
SH2,Naive_vs_EM,-0.022068155688845344,0.05165742665742666,-0.07372558234627201,0.0014630587161277298,0.02564941035065586
SH3,Naive_vs_EM,-0.006793289139436961,0.036918323937780564,-0.04371161307721753,0.1745902920910849,0.42774621562315807
SUMO,Naive_vs_EM,0.003446226975638741,0.020729352346999408,-0.017283125371360668,1.0,1.0
TRAF2like,Naive_vs_EM,0.0868572785239452,-0.10093610093610093,0.18779337946004615,0.11454162628619402,0.3956246610215365
TRAF4,Naive_vs_EM,0.027115829000577702,0.006389720427848678,0.020726108572729024,1.0,1.0
TRAF6,Naive_vs_EM,0.00011485954318718808,0.04277697558414282,-0.04266211604095563,1.0,1.0
TRFH,Naive_vs_EM,0.06646159582401193,0.08028834203330848,-0.013826746209296553,0.9085683790924908,1.0
TYR,Naive_vs_EM,-0.05193940702360392,0.05369890616004606,-0.10563831318364997,0.49318732503964613,0.7323084523315958
UBA3,Naive_vs_EM,0.04563221331514014,-0.008396977909173032,0.05402919122431317,0.16143685217318682,0.4163371450782187
USP7,Naive_vs_EM,-0.009370486397566154,0.024866775178933757,-0.03423726157649991,0.32545631161593147,0.58941276723972
WD40,Naive_vs_EM,-0.009617271530417072,0.04214003154730854,-0.05175730307772561,0.0034200795104912807,0.04189597400351819
WRC,Naive_vs_EM,0.006533659215320115,0.05893337727247762,-0.052399718057157506,0.39262959043544443,0.6634086183219579
WW,Naive_vs_EM,-0.024112751992498828,0.07600351617440225,-0.10011626816690108,2.930773163156708e-05,0.001436078849946787
deltaCOP1,Naive_vs_EM,-0.041494909749547185,-0.07540128661545187,0.03390637686590468,0.9223457449443893,1.0
eIF4E,Naive_vs_EM,0.06927268752732496,-0.07113078508525389,0.14040347261257885,1.0,1.0
