ELM,phenotype,effect,se,pip,significant
TYR,EM_Low,0.48428608786540717,42140.4730710379,0.09999997860422513,False
UBA3,Naive_High,-0.45529751612508,0.0,,False
UBA3,CM_High,0.3266164901530817,0.0,,False
UBA3,CM_Low,0.04774692943728963,22470.533135561625,0.09999997860422478,False
UBA3,EM_High,-0.08224033274967466,0.0,,False
UBA3,EM_Low,0.10973948167583053,17097.29236375273,0.09999997860422442,False
USP7,Naive_High,-0.2488353013423793,0.0,,False
USP7,CM_High,0.1843395899392054,38916.00531611447,0.0999999786042251,False
USP7,CM_Low,-0.00210018784795484,24817.47179686301,0.09999997860422485,False
USP7,EM_High,-0.03242219417291316,31270.853118773648,0.09999997860422502,False
USP7,EM_Low,-0.44554984970178707,0.0,,False
WD40,Naive_High,0.0009591871745531959,0.0,,False
WD40,CM_High,0.29588867970087046,0.0,,False
WD40,CM_Low,0.1346698363069373,31140.94924293685,0.09999997860422499,False
WD40,EM_High,0.44368311307607283,31923.99363248259,0.09999997860422502,False
WD40,EM_Low,0.05763279406855492,0.0,,False
WRC,Naive_High,-0.6489131167692068,0.0,,False
