CCD,total_counts,g_statistic,df,pvalue,Naive_High_prop,Naive_Low_prop,CM_High_prop,CM_Low_prop,EM_High_prop,EM_Low_prop,Naive_High_effect,Naive_Low_effect,CM_High_effect,CM_Low_effect,EM_High_effect,EM_Low_effect,Naive_High_se,Naive_Low_se,CM_High_se,CM_Low_se,EM_High_se,EM_Low_se,qvalue,Naive_High_pip,Naive_Low_pip,CM_High_pip,CM_Low_pip,EM_High_pip,EM_Low_pip,max_pip,Naive_High_ci_excludes_zero,Naive_Low_ci_excludes_zero,CM_High_ci_excludes_zero,CM_Low_ci_excludes_zero,EM_High_ci_excludes_zero,EM_Low_ci_excludes_zero,significant_pip
OR2T8-1,378908,8174.191779825174,5,0.0,0.17626706218923854,0.16776895710832182,0.19430838092624067,0.12793342975075744,0.14077295807953383,0.19294921194590772,-0.049396203497222846,0.07386541866023144,0.18197240339792642,0.08325026836147087,0.14969456196757003,-0.3259178438225221,0.0042759965284091895,0.0043616109020692,0.004119928933157956,0.004879505512502047,0.00468702574729258,0.00412728996000256,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,True,True
OR2V1-1,57399,1223.5808301647012,5,2.2915578620756757e-262,0.18484642589592154,0.1736789839544243,0.19968989006777121,0.08190038153974807,0.12606491402289238,0.2338194045192425,0.008902607526944717,0.1152630440848399,0.21503205236775536,-0.41504458540571054,0.021428032205174086,-0.08008196872259421,0.010757807902626374,0.01102340832726697,0.010446478067834525,0.015226618375202559,0.01258097912489118,0.009865836916553735,3.1374649635059545e-262,0.48713935959019955,1.0,1.0,1.0,0.7707540762879237,0.9999999999999919,1.0,False,True,True,True,True,True,True
OR2W1-1,131980,3529.1395584808706,5,0.0,0.18322473101985148,0.1149037732989847,0.20827398090619792,0.12700409152901954,0.14002879224124867,0.22656463100469768,-0.0019090248630839746,-0.3673583885642646,0.2683119893071535,0.07453450226088454,0.14288556919344075,-0.12120148144541654,0.007122990196452309,0.008638448974075865,0.006787115857288228,0.008275950054394776,0.007941574902270413,0.006582180843044664,0.0,0.31646333455248493,1.0,1.0,1.0,1.0,1.0,1.0,False,True,True,True,True,True,True
OR3A4P-1,296,413.9554843413115,5,2.911397780711953e-87,0.013513513513513514,0.016891891891891893,0.27364864864864863,0.006756756756756757,0.010135135135135136,0.6790540540540541,-2.7977192635482826,-2.388963060049182,0.6268680880356529,-2.9883539564506982,-2.6239480212517003,1.8562981203678923,0.5034131152585216,0.4510394072156326,0.1303723775661095,0.709507937657166,0.5802985874553027,0.12450512476314549,3.302410751260646e-87,0.9999957787221858,0.9999949189586687,0.9999980216147784,0.9992040512174141,0.9998224400689228,1.0,1.0,True,True,True,True,True,True,True
OR4A15-1,65440,5444.499207150845,5,0.0,0.11239303178484107,0.14815097799511,0.1352536674816626,0.19193154034229828,0.12397616136919315,0.28829462102689485,-0.5742803186584151,-0.07432617149832232,-0.252474208891569,0.5653072815603821,0.002315704726157275,0.20340231676265164,0.012380841571480835,0.011009343539153147,0.011435383400401632,0.009933875184706368,0.011868062021915555,0.008634965981338748,0.0,1.0,0.9999999998150982,1.0,1.0,0.43129944691044864,1.0,1.0,True,True,True,True,False,True,True
OR4A16-1,56801,4029.8781817173804,5,0.0,0.16089505466453055,0.1527790003697118,0.25416806042147144,0.08827309378356014,0.152462104540413,0.19142268622031303,-0.15897556770402033,-0.03807606599133084,0.527115286821703,-0.33308864644198133,0.242439590367014,-0.3342117418402002,0.011424071312700089,0.011667684473496863,0.009642955583209043,0.014795424685560912,0.011678780054933459,0.010669120749728459,0.0,1.0,0.9933750625532277,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,True,True
OR4C15-1,138267,8120.485209136652,5,0.0,0.21974874698952027,0.17254297844026412,0.1160291320416296,0.08184165419080475,0.09922830465693187,0.3106091836808494,0.2261522348387428,0.10746374871381636,-0.4283505626773296,-0.4162873540877885,-0.24871352069985786,0.31032647262067536,0.006502977356406227,0.007125864631084159,0.008404130046582296,0.00981839122725485,0.009003535620016807,0.005819075370585099,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,True,True
OR4C5-1,132875,5299.279600522517,5,0.0,0.15536406396989652,0.1796274694261524,0.23187206020696144,0.12006773283160865,0.1085456255879586,0.20452304797742238,-0.2007902328640665,0.15640537652769004,0.40626826235859426,0.01031688385728513,-0.14836547417686208,-0.25190465551047025,0.007580085773534587,0.007154848357699388,0.0065092259238682,0.008449045676187721,0.008827469057855369,0.006807649157178193,0.0,1.0,1.0,1.0,0.5274921640215396,1.0,1.0,1.0,True,True,True,False,True,True,True
OR4D5-1,213416,2472.5872838609703,5,0.0,0.18078775724406793,0.17941485174494884,0.19281590883532632,0.11691250890280017,0.10961689845184991,0.22045207482100687,-0.01833632439436217,0.15517020853147545,0.1718598619261773,-0.019982601793566257,-0.1374900310413496,-0.15668992951634086,0.005634300136719438,0.005652243768751584,0.005497434308322532,0.006748196133495191,0.0069395242035353456,0.0052299002503710685,0.0,0.9860018012680475,1.0,1.0,0.9713551713325904,1.0,1.0,1.0,True,True,True,True,True,True,True
OR4D6-1,89998,11269.622039187656,5,0.0,0.1882819618213738,0.14665881464032535,0.09391319807106825,0.09297984399653325,0.08863530300673349,0.3895308784639659,0.03157922025583915,-0.086244114532525,-0.6644741048745002,-0.2760568888360031,-0.37326357136942767,0.6586673773616077,0.008532900338175201,0.009428956851603673,0.01143211901339188,0.011485055499079676,0.011734588125320234,0.006841959681499836,0.0,0.9980176667524049,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,True,True
OR4D9-1,65994,5146.982194872005,5,0.0,0.22091402248689274,0.2105645967815256,0.1100554595872352,0.07768888080734612,0.091205261084341,0.2895717792526593,0.23266236702143384,0.3538230070438615,-0.48755827165968135,-0.4725042351852231,-0.34170729497908336,0.20962784558961878,0.00938874850369388,0.00955398644222795,0.012442911738836182,0.014547448822561855,0.013526354874790808,0.008587426091355769,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,True,True
OR4E2-1,238456,5079.173718687023,5,0.0,0.1657580434126212,0.14633307612305835,0.22280420706545442,0.11470459959070017,0.10996158620458282,0.24043848760358305,-0.12370370583598644,-0.08905887644416977,0.3551764591179778,-0.04163432207862261,-0.13400372603482524,-0.04358278296150453,0.005516716119255688,0.005804473362564034,0.004932906562676532,0.0064382468943513195,0.0065572577138483185,0.004800942070222017,0.0,1.0,1.0,1.0,0.9999999979385239,1.0,1.0,1.0,True,True,True,True,True,True,True
OR4K15-1,3057,1978.4068507412576,5,0.0,0.4955839057899902,0.04088976120379457,0.19692508995747465,0.06902191691200524,0.10598626104023552,0.09159306509649984,1.4751828931902593,-1.4802421392292835,0.19743908242710684,-0.5997513081471402,-0.1748024206605745,-1.187518936762784,0.036175703576951816,0.09133008741288283,0.04548160703485247,0.0713502620611021,0.058757689076328466,0.06270259425187769,0.0,1.0,1.0,0.9999700401333613,0.9999999999999999,0.9966118176833488,1.0,1.0,True,True,True,True,True,True,True
OR4K2-1,47719,1809.0665215072218,5,0.0,0.16272344349211007,0.12615520023470736,0.17632389614199795,0.1043609463735619,0.18491586160648799,0.24552065215113478,-0.1454630617663697,-0.2606448356159421,0.06164676590046558,-0.14770512721902662,0.4746593633190759,-0.015799735497720846,0.012406407154343862,0.013791851548113309,0.012016934401125307,0.014978458037499358,0.011797698174115575,0.010640245073015553,0.0,1.0,1.0,0.999997426331992,1.0,1.0,0.6676072594483523,1.0,True,True,True,True,True,False,True
OR4K3-1,271119,6898.575222641735,5,0.0,0.14918172463014395,0.15685363253774173,0.18445405891877736,0.09164979215768722,0.11877072429449799,0.29909006746115174,-0.24928844093773805,-0.006930221033850659,0.11712542986313235,-0.2927103064822374,-0.04670524767543416,0.2564095502035726,0.005400642972510194,0.005292530841389816,0.0049633263079898685,0.00666774659551688,0.005948872389873831,0.0042048551221074435,0.0,1.0,0.438872679705026,1.0,1.0,0.9999999999998891,1.0,1.0,True,False,True,True,True,True,True
OR4K5-1,41068,1836.4512439708287,5,0.0,0.2016411804811532,0.16847667283529755,0.23095841044121945,0.09175026784844648,0.09077627349761372,0.2163971948962696,0.11675699198688227,0.07851841290176131,0.40044569411010933,-0.2905365400561295,-0.3467763296416304,-0.18004073035741386,0.01230306513354711,0.013188397138953799,0.011713554378774327,0.017098408343764755,0.01718049290421536,0.01198683124350417,0.0,1.0,0.9999999754913035,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,True,True
OR4M2B-1,245449,1759.5049785739102,5,0.0,0.17144905866391796,0.18196855558588546,0.16313368561289718,0.1302307200273784,0.12449836829646892,0.22871961181345207,-0.08296478150426312,0.17258067896913865,-0.032166293229252574,0.10358761293737273,0.007141066222943859,-0.10911383222378435,0.005365429093270907,0.005243198422700858,0.0054734115801011885,0.006010167874288283,0.006125908166527669,0.004814718595975875,0.0,1.0,1.0,0.9999999076589269,1.0,0.43109438986958987,1.0,1.0,True,True,True,True,False,True,True
