motif,contrast,EM_coef,CM_coef,logFC,se,zscore,pvalue,Naive_coef,Low_coef,High_coef,qvalue
SUMO,Naive_vs_CM,,-0.6726597986301303,0.14690835671222746,0.08560454513492918,1.7161279985854923,0.08613861774454591,-0.5257514419179028,,,0.15074258105295532
TRAF2like,Naive_vs_CM,,0.19855688762952628,0.40626269121247116,0.09784842733714968,4.151959334130526,3.2964084645019866e-05,0.6048195788419974,,,0.00032304802952119467
TRAF4,Naive_vs_CM,,0.43830220392274727,-0.3292965681192841,0.16657414037245014,-1.9768768872707134,0.04805554796314854,0.10900563580346317,,,0.09056622500747223
TRAF6,Naive_vs_CM,,-0.8839342143602807,0.024267583945907334,0.1174506662805113,0.2066193808381492,0.8363071231482004,-0.8596666304143734,,,0.871894660303443
TRFH,Naive_vs_CM,,-1.107040379733191,0.5312952812515204,0.1669452441064793,3.182452330972993,0.0014603355252863937,-0.5757450984816705,,,0.007155644073903329
TYR,Naive_vs_CM,,-0.7918075683882895,-0.08285372045779071,0.08355685790688643,-0.991584922330621,0.32140004734312255,-0.8746612888460802,,,0.424070903762344
UBA3,Naive_vs_CM,,-0.25841779919906527,0.12236649763269819,0.10085651935855953,1.2132730577154618,0.22502544013422254,-0.13605130156636708,,,0.32430136960520306
USP7,Naive_vs_CM,,-0.8060118083590763,0.12950086169120512,0.0518206286964965,2.49902143120777,0.01245367793860985,-0.6765109466678711,,,0.03813938868699266
WD40,Naive_vs_CM,,-0.5345391984096128,-0.05405328391337805,0.05536035050443692,-0.9763898425651385,0.32887131312181783,-0.5885924823229909,,,0.424070903762344
WRC,Naive_vs_CM,,-0.6369253490681525,0.30452413357290425,0.10181329585023277,2.9910055561000486,0.002780604340184357,-0.3324012154952482,,,0.011354134389086125
WW,Naive_vs_CM,,0.13894720343545477,-0.30947480487726853,0.05632484951209335,-5.494463057745446,3.919009493977644e-08,-0.17052760144181378,,,9.601573260245228e-07
deltaCOP1,Naive_vs_CM,,-0.3494505708986899,0.4372565174097332,0.20240322232713345,2.1603238939695286,0.030747604502637783,0.08780594651104329,,,0.07174441050615482
eIF4E,Naive_vs_CM,,0.8589559438021831,-0.387682119939169,0.17598881444324255,-2.2028793202888406,0.027603255537559906,0.4712738238630141,,,0.0686823226317904
14-3-3,Naive_vs_EM,-0.0977224686783458,,-0.18851100795239736,0.059366809094746696,-3.175360286781499,0.0014965056671345605,-0.28623347663074317,,,0.014665755537918693
ANK,Naive_vs_EM,-0.1901849348063488,,0.1341897319867555,0.20556695434407293,0.6527787134606859,0.5138989485938761,-0.055995202819593304,,,0.7406190729735274
APCC,Naive_vs_EM,-1.3211462200788968,,-0.0798881404552183,0.16949483512365834,-0.47133082490056005,0.637404506427391,-1.4010343605341151,,,0.7949823871511972
Actin,Naive_vs_EM,0.2139233755385993,,-0.09375507547389317,0.20594855557193917,-0.45523541164698245,0.6489398870282043,0.12016830006470614,,,0.7949823871511972
Arc,Naive_vs_EM,0.2475032204498433,,-0.05438291577180687,0.07549287035831334,-0.7203715465273494,0.47129626402598035,0.19312030467803643,,,0.7065990148569952
BIR,Naive_vs_EM,0.4832097070369762,,-0.05038462035817565,0.08684320532426527,-0.5801791881131481,0.561793786800963,0.43282508667880054,,,0.7646637653679774
BRCT,Naive_vs_EM,-0.614461383621649,,-0.014280259951623409,0.0936326547348454,-0.15251367156109277,0.8787818082296177,-0.6287416435732724,,,0.9474296881430525
CDC14,Naive_vs_EM,-1.5310429365940854,,-0.05746751015515361,0.2738311925841376,-0.20986473313297244,0.8337732481265954,-1.588510446749239,,,0.9285202081409811
CKS1,Naive_vs_EM,-0.5165522750712103,,0.09589777239086239,0.13193130858280164,0.7268765346223776,0.46730159306447894,-0.4206545026803479,,,0.7065990148569952
CSL,Naive_vs_EM,-0.026551115820269866,,-0.005866596179136485,0.24468142839820478,-0.02397646694128719,0.9808713799705528,-0.03241771199940635,,,0.9808713799705528
CYCLIN,Naive_vs_EM,-0.4903468798120175,,-0.06031493363380469,0.09643235128162875,-0.625463683423586,0.5316667765983802,-0.5506618134458222,,,0.7443334872377324
Clathr,Naive_vs_EM,-0.4479767318329629,,0.38609027633550386,0.21072912361292248,1.8321638210990394,0.0669270172325969,-0.061886455497459025,,,0.2522633726459422
DLG,Naive_vs_EM,-1.951065591152095,,-0.5236719790710955,0.2668944863244753,-1.9620936583697146,0.04975158113798947,-2.4747375702231906,,,0.22162067961468035
EVH1,Naive_vs_EM,-0.5521032118031869,,0.33789973268547424,0.18088237104493315,1.868063375847369,0.061753237702735296,-0.21420347911771265,,,0.2521590539528358
FHA,Naive_vs_EM,-0.50972095900048,,0.062448665001112125,0.05969926211608975,1.0460542188892712,0.2955360004741713,-0.44727229399936785,,,0.5569716932013228
GBD,Naive_vs_EM,-1.5682203806081472,,0.4260112046113722,0.2598577690213543,1.6394014549411602,0.10112967884192055,-1.142209175996775,,,0.2800531215087249
IRF7,Naive_vs_EM,-1.8748147712607581,,0.2727891908800084,0.2412859813044555,1.1305637791521839,0.25823873990438195,-1.6020255803807497,,,0.5569716932013228
Integrin,Naive_vs_EM,-1.2088259747949943,,-1.3475276331113493,0.24739168578409199,-5.44693985507414,5.1243781043784594e-08,-2.5563536079063436,,,2.5109452711454453e-06
LIR,Naive_vs_EM,-0.7038482529355069,,0.07287181917169305,0.06589688623419203,1.105846168705342,0.2687931078967899,-0.6309764337638138,,,0.5569716932013228
LYPXL,Naive_vs_EM,0.04280950200270814,,0.008488335169662381,0.2770437793493765,0.03063896684342385,0.9755574656795649,0.05129783717237052,,,0.9808713799705528
MAPK,Naive_vs_EM,-0.15401640151542323,,-0.12472113734140206,0.0764027266093443,-1.6324173609551293,0.10259159430128512,-0.2787375388568253,,,0.2800531215087249
MSH2,Naive_vs_EM,-0.7596830161067838,,0.15280698397874637,0.16188037776263275,0.9439500085847908,0.34519519516484476,-0.6068760321280374,,,0.6264653541880517
MYND,Naive_vs_EM,0.21188651180611906,,0.7396669298956965,0.25214913772982045,2.933450165862771,0.003352174633069677,0.9515534417018155,,,0.02346522243148774
