ELM,n_with,n_without,u_stat,pvalue,cliff_delta,n_pairs,mean_with,mean_without,median_with,median_without,phenotype,qvalue,sig_stars
PDZ,207,786,2938890.0,0.8492149045604936,0.0035012886545135687,5857272,-2.1807283504896384,-1.679260855557814,-5.053180923034301,-5.252276104152408,Naive_High,0.915592546168298,
PP1,77,916,1239926.5,0.40373594335105834,-0.02335385987132712,2539152,-3.5416267136950124,-1.6360311616433194,-5.388666864575264,-5.164452608370523,Naive_High,0.6118472543567586,
PP2A,56,937,983235.5,0.20592692940147794,0.041016055123579136,1888992,-2.984483579369124,-1.7120370550428237,-3.9172837532611497,-5.384005401033495,Naive_High,0.399601531364936,
PP2B,32,961,544247.0,0.6919930810313062,-0.016781203029251936,1107072,-4.298510589053052,-1.7000597941416227,-4.2183832785124125,-5.2416342472907855,Naive_High,0.8270161212325366,
PP4,66,927,1106352.5,0.8780167882040119,0.0046096528027488115,2202552,0.5814239481900692,-1.9521939391589445,-4.761652925443367,-5.212470723689766,Naive_High,0.9297038077393421,
PTB,46,947,778876.0,0.8510696932257045,-0.006682684704814083,1568232,-4.873492548664358,-1.633716096917884,-4.832157150596206,-5.231575376173856,Naive_High,0.915592546168298,
Pex14,131,862,1993317.5,0.382007194643587,-0.019324302517568667,4065192,-1.6914177955349838,-1.7978353478012923,-5.888880257454344,-5.054519713174408,Naive_High,0.5982119637995824,
REV1ctd,29,964,531181.0,0.21084080540142802,0.0555893388022448,1006416,0.9363386505029224,-1.8656261637804785,-5.368101268582874,-5.187945930558024,Naive_High,0.399601531364936,
SH2,452,541,4114982.0,1.460112231112605e-05,-0.06511167818072436,8803152,-3.9444708293493056,0.021425164225673858,-5.612813373158778,-4.710639222519303,Naive_High,0.0006132471370672941,***
SH3,231,762,3374907.0,0.0002319696111526134,0.06517840572958683,6336792,-0.003200420893677384,-2.323583338311493,-3.9409547721499667,-5.568609308315133,Naive_High,0.004546604378591223,**
SUMO,105,888,1607900.5,0.08456161902782866,-0.04195832737499404,3356640,-4.387640202012418,-1.475909436721276,-5.955554250060736,-5.10923151601888,Naive_High,0.22397401796560024,
TRAF2like,45,948,840747.5,0.008324976119385584,0.09489438453925092,1535760,1.3239540137904655,-1.9313161726164216,-3.4398321050023872,-5.356839348026931,Naive_High,0.05207538253402898,
TRAF4,32,961,617932.0,0.006024427749970903,0.1163357035495433,1107072,3.6826001853543624,-1.965819986421578,-2.2837903364825713,-5.2722669315501465,Naive_High,0.04268746583668341,*
TRAF6,30,963,544749.5,0.2765325462254925,0.04755490173454867,1040040,-1.552395570474855,-1.7910051234740927,-3.4330473071402485,-5.25854431389045,Naive_High,0.4868297520376934,
TRFH,11,982,174929.0,0.16040276640909945,-0.10032607130366805,388872,-7.362632825010025,-1.7213043176626137,-7.367709255163156,-5.169233180694249,Naive_High,0.35457453627274615,
TYR,88,905,1223727.0,2.6973070118211804e-08,-0.146348150008371,2867040,-9.489681129480223,-1.0344948747243505,-6.919417444429589,-5.018248223106406,Naive_High,3.965041307377135e-06,***
UBA3,92,901,1340543.0,8.288304559418442e-05,-0.10154645670135705,2984112,-5.035201898720571,-1.4517993633046662,-7.2718163457151235,-4.987826416767049,Naive_High,0.0020306346170575183,**
USP7,449,544,4599764.5,0.002109297163892481,0.04620755364135261,8793216,-0.957631357378731,-2.465686252861666,-4.5703329528150665,-5.996420402446974,Naive_High,0.01879192018740574,*
WD40,534,459,4453632.0,0.5284896514586761,0.009457132832325606,8823816,-2.1702587191200498,-1.334186590435055,-4.922984855226172,-5.569411780485744,Naive_High,0.7160182374601418,
WRC,44,949,741597.0,0.7140706856020074,-0.013319443113963662,1503216,-3.9459829477363964,-1.683547472412429,-5.67750181337004,-5.166819362997503,Naive_High,0.8397471262679607,
WW,254,739,3684061.5,1.3547822484656627e-07,0.09037581821216868,6757416,1.022752499976137,-2.748428871466489,-3.791820439192571,-5.942093074956151,Naive_High,1.3276866034963494e-05,***
deltaCOP1,14,979,253360.0,0.6708880478836782,0.026963049434959547,493416,-2.890990275007302,-1.767963163605408,-4.103664394407447,-5.217963965525554,Naive_High,0.8083651068762352,
eIF4E,14,979,265388.0,0.23273800138734668,0.07571704200917684,493416,-1.8841438977696476,-1.7823613753330152,-5.0647082328797985,-5.2081242843962094,Naive_High,0.4276560775492495,
14-3-3,393,600,4235137.0,0.8865569496182412,-0.0021824050513617943,8488800,-0.9519855610402979,-0.8687440165194396,-4.576559147202727,-4.569905275112214,Naive_Low,0.9297038077393421,
ANK,16,977,290784.0,0.5736014870280449,0.03343568747867622,562752,-0.19581835882134838,-0.9132483537966828,-3.260752772665086,-4.618562711751274,Naive_Low,0.7461895450718815,
