ELM,n_with,n_without,u_stat,pvalue,cliff_delta,n_pairs,mean_with,mean_without,median_with,median_without,phenotype,qvalue,sig_stars
PP2B,14,342,87885.0,0.7588980849294136,0.019736842105263157,172368,-1.711038736525523,-1.6560379225236876,-3.6764757441091893,-3.5859521115343056,EM_High,0.8397762364770455,
PP4,23,333,152146.0,0.04151167825483662,0.10361085723404564,275724,0.8212922563867843,-1.8294571582923562,-2.3911307139636073,-3.696008735462314,EM_High,0.14248927907411862,
PTB,22,334,133652.0,0.8397951716241084,0.010494163188773968,264528,-2.564389380743552,-1.5985118126889233,-2.7149063241313565,-3.643917123891179,EM_High,0.8763080051729828,
Pex14,77,279,407316.0,0.07889151086465061,0.05332898881285978,773388,0.650323247797697,-2.2953204368992157,-2.9690355226553633,-3.696008735462314,EM_High,0.22275250126489585,
REV1ctd,13,343,95425.0,0.0045698359952939475,0.18891879095960729,160524,4.104267228279663,-1.8766034570906536,-1.1072276332043143,-3.6666933304433855,EM_High,0.05371945118369096,
SH2,128,228,568641.5,0.0015365257966807968,0.08248336226851852,1050624,-1.871565124985955,-1.538417437790598,-2.658932435298463,-4.196079792541398,EM_High,0.024584412746892752,*
SH3,73,283,397165.5,0.027903401994724294,0.06804540394017135,743724,-1.4433077487003156,-1.7136326719411148,-2.4987881777665675,-3.957932738381488,EM_High,0.11945124407985146,
SUMO,31,325,178491.0,0.7220843113875015,-0.01576509511993383,362700,-2.7006349881719234,-1.5587686990188583,-4.64086172015325,-3.5031323388728923,EM_High,0.8362136329997011,
TRAF2like,12,344,63968.0,0.04452789971066207,-0.13910422049956933,148608,-6.164947453149004,-1.5009887859786932,-4.931558699413719,-3.5513051859784426,EM_High,0.14248927907411862,
TRAF4,17,339,109568.0,0.33719897970720325,0.05623999845759346,207468,-1.000985829080097,-1.6911585625961565,-1.8057370061557139,-3.6781801044364197,EM_High,0.5395183675315252,
TRAF6,10,346,62931.0,0.8901481443996311,0.010452793834296724,124560,-3.1512395137794584,-1.6150494701637688,-3.148365231337758,-3.6108322677656615,EM_High,0.9015307519675795,
TRFH,2,354,15258.0,0.23808951497803676,0.1972693032015066,25488,-1.6278573220529367,-1.6583723083908268,-1.134703594244212,-3.6313227488550184,EM_High,0.45517077849564913,
TYR,17,339,111874.0,0.18054060831688312,0.0784699327125147,207468,-1.9252825019294897,-1.6448074020107883,-2.2563671597107313,-3.6781801044364197,EM_High,0.37678039996566914,
UBA3,35,321,193937.0,0.32852294207509836,-0.04100776343766998,404460,-0.8963528305169055,-1.7412684197706134,-5.0306178477381485,-3.511948161075224,EM_High,0.5395183675315252,
USP7,189,167,574958.5,0.6314271573711061,0.01201213094093999,1136268,-2.3151147921952675,-0.9147474017338508,-3.2338071133526816,-4.044672182078347,EM_High,0.7890326646255913,
WD40,183,173,638509.5,1.4465587042166553e-06,0.12046337534350422,1139724,-1.6298062837745055,-1.6882367738943589,-2.634634690126373,-5.3375075996078785,EM_High,6.943481780239945e-05,***
WRC,16,340,105587.0,0.19422560228777863,0.07829861111111111,195840,-1.3162354326278205,-1.6742933673306277,-3.587434905834014,-3.5859521115343056,EM_High,0.38845120457555726,
WW,91,265,486458.5,2.5163490438398527e-05,0.12069136314419333,868140,-0.833526002225283,-1.941391115516822,-2.1891171974988772,-4.491165556366186,EM_High,0.0006039237705215647,***
deltaCOP1,6,350,36089.0,0.6410890400082929,-0.045264550264550264,75600,-3.4248151210363176,-1.6279160602521159,-3.5428014204831593,-3.5859521115343056,EM_High,0.7890326646255913,
eIF4E,4,352,21110.0,0.15881180220342384,-0.16706123737373738,50688,-5.510327322607604,-1.6144267117159892,-6.739253847613412,-3.5513051859784426,EM_High,0.36299840503639735,
14-3-3,155,201,562358.0,0.911685674423366,0.002796055564471549,1121580,0.15625688230870213,-0.9282463824695476,-3.8222044548901692,-3.195399429432749,EM_Low,0.9310832419642887,
ANK,4,352,24400.0,0.7534946560942327,-0.037247474747474744,50688,-4.057424171969733,-0.41513639042798645,-4.841798048832505,-3.5590812395775084,EM_Low,0.9310832419642887,
APCC,7,349,45093.0,0.7774639186591403,0.02544685495974894,87948,-1.5060555766711343,-0.43500090854393186,-4.399562474109881,-3.5590812395775084,EM_Low,0.9310832419642887,
